frame,timestamp,confidence,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
198,7.88,0.93,0.205,0.438,0.286,-0.186,0.059,0.19008412927287618,21.015232570685484,19.237463450257724
199,7.92,0.93,0.214,0.393,0.289,-0.2,0.072,0.24036172306806314,19.500256408570632,18.213456563760694
200,7.96,0.93,0.247,0.416,0.274,-0.203,0.064,0.23600049656525635,19.10026177831081,18.42715387681991
201,8.0,0.93,0.24,0.468,0.295,-0.204,0.063,0.3108427234943786,16.610839834276913,15.60801076370723
202,8.04,0.93,0.212,0.479,0.317,-0.181,0.06,0.3103702931813035,19.609181522949928,17.48284873812044
203,8.08,0.93,0.215,0.436,0.265,-0.2,0.057,0.22053162926868075,17.713836399831678,16.88608894919133
204,8.12,0.88,0.236,0.396,0.261,-0.189,0.054,0.20257441635515755,18.104419349981836,16.344112089679225
205,8.16,0.93,0.234,0.393,0.273,-0.197,0.057,0.2498986151677945,19.102355875650545,17.4232603148779
206,8.2,0.93,0.212,0.383,0.257,-0.212,0.059,0.2541743852455156,20.500975586542218,17.21046193453266
207,8.24,0.93,0.189,0.421,0.267,-0.2,0.056,0.19432271354024422,19.91230775173997,18.246369501903708
208,8.28,0.98,0.197,0.385,0.229,-0.195,0.049,0.15348772704131597,20.479257799051194,18.127603261325
209,8.32,0.93,0.214,0.405,0.245,-0.193,0.052,0.18933448004381007,20.299999999999955,18.227451824103046
210,8.36,0.88,0.197,0.427,0.257,-0.197,0.052,0.19117941095155716,20.50877860819605,18.72671887971829
211,8.4,0.88,0.181,0.41,0.25,-0.19,0.05,0.18414729341203726,20.229928324143955,17.713836399831674
212,8.44,0.88,0.209,0.361,0.253,-0.195,0.048,0.2516599304727426,18.606719216455136,18.006943105369107
213,8.48,0.88,0.219,0.422,0.274,-0.2,0.062,0.22094002502123533,19.10026177831081,18.33303030052583
214,8.52,0.93,0.227,0.37,0.271,-0.202,0.059,0.2679208107800895,18.000277775634462,19.44350791395419
215,8.56,0.88,0.215,0.418,0.268,-0.196,0.055,0.20918967277833286,20.9086106664216,18.77711372921839
216,8.6,0.93,0.204,0.368,0.254,-0.195,0.052,0.2446137534274404,20.829066229670453,18.50108104949546
