frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,EAR,Pupil_Scale (Left),Pupil_Scale (Right)
11705,468.16,0.98,1,-0.141,0.071,-0.155,0.265,-0.092,0.07,0.0,0.0,0.0,0.0,0.01,0.0,1.09,0.0,1.45,0.48,0.65,0.0,0.0,0.26,0.89,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2764188319012117,9.861541461658074,8.905054744357313
11706,468.2,0.98,1,-0.13,0.069,-0.153,0.27,-0.091,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1.55,0.52,0.66,0.0,0.03,0.45,0.58,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26726199152434194,10.92931836849865,9.64209520799294
11707,468.24,0.98,1,-0.127,0.042,-0.168,0.262,-0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.78,0.64,1.02,0.0,0.13,0.54,0.61,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2864600230769958,9.940824915468623,8.174350127074348
11708,468.28,0.98,1,-0.146,0.037,-0.163,0.266,-0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,2.11,0.29,1.01,0.0,0.25,0.54,0.61,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27518595046173444,9.861541461658074,8.249242389456068
11709,468.32,0.98,1,-0.132,0.018,-0.166,0.261,-0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.06,0.17,0.99,0.0,0.22,0.37,0.66,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23811658905478428,9.222797840134973,11.38639539099179
11710,468.36,0.98,1,-0.127,0.025,-0.174,0.283,-0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.01,0.33,1.1,0.15,0.12,0.3,0.05,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28323275316079155,10.417293314484313,12.035364556173702
11711,468.4,0.98,1,-0.126,0.011,-0.17,0.273,-0.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.62,0.36,1.1,0.15,0.41,0.75,0.27,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2800038873464044,9.751410154434009,11.063453348751526
11712,468.44,0.98,1,-0.129,0.004,-0.182,0.256,-0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.04,1.61,0.31,0.87,0.43,0.47,1.08,0.26,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2630179817203826,10.653168542738815,10.501904589168511
11713,468.48,0.98,1,-0.122,0.037,-0.181,0.26,-0.096,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.93,0.1,1.44,0.12,0.55,0.28,0.47,1.26,0.36,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27747861069870056,10.300485425454426,11.982069938036563
11714,468.52,0.93,1,-0.141,0.065,-0.171,0.253,-0.098,0.04,0.0,0.0,0.0,0.14,0.04,0.0,1.26,0.1,1.46,0.5,0.47,0.28,0.1,1.01,0.17,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26488066950725736,10.829589096544662,9.992497185388588
11715,468.56,0.98,1,-0.17,0.021,-0.174,0.261,-0.098,0.08,0.0,0.0,0.01,0.14,0.1,0.02,1.32,0.06,1.74,0.67,0.62,0.0,0.04,0.65,0.35,0.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22167994047299636,10.729864864013944,12.119818480488886
11716,468.6,0.98,1,-0.17,-0.038,-0.181,0.26,-0.097,0.2,0.06,0.0,0.01,0.07,0.1,0.02,1.22,0.0,1.74,0.66,0.69,0.0,0.04,0.64,0.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2215659360210067,14.996666296213945,9.025519375637039
11717,468.64,0.98,1,-0.156,-0.054,-0.176,0.271,-0.101,0.35,0.1,0.0,0.01,0.0,0.14,0.02,1.49,0.0,1.96,0.48,0.73,0.19,0.0,0.81,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2462071356525936,15.437940277122394,8.471717653463179
11718,468.68,0.98,1,-0.201,-0.022,-0.191,0.271,-0.099,0.31,0.1,0.0,0.0,0.0,0.08,0.0,1.55,0.0,1.84,0.63,0.75,0.19,0.16,0.9,0.67,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24547794123148517,14.171802990445498,12.033287165193093
11719,468.72,0.98,1,-0.204,0.013,-0.185,0.269,-0.108,0.18,0.04,0.0,0.0,0.06,0.08,0.0,1.52,0.0,1.88,0.6,0.9,0.19,0.35,1.0,0.41,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2672048890659898,13.322161986704645,10.18675610780976
11720,468.76,0.98,1,-0.176,-0.004,-0.175,0.272,-0.106,0.04,0.0,0.0,0.0,0.06,0.0,0.0,1.45,0.0,1.9,0.69,1.1,0.0,0.56,0.93,0.38,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2523513694181204,13.904315876734167,8.104936767180845
11721,468.8,0.98,1,-0.219,0.037,-0.186,0.266,-0.112,0.04,0.08,0.0,0.0,0.18,0.0,0.0,1.66,0.03,2.03,0.38,1.2,0.0,0.4,1.36,0.62,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2540130514051021,12.998846102635397,9.823441352194267
11722,468.84,0.98,1,-0.214,0.017,-0.173,0.268,-0.114,0.04,0.08,0.0,0.0,0.15,0.03,0.0,2.16,0.03,2.21,0.44,1.04,0.1,0.21,1.37,0.62,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2535735035072836,13.944174410842642,9.84936546179498
11723,468.88,0.98,1,-0.261,0.051,-0.179,0.279,-0.111,0.08,0.08,0.0,0.0,0.14,0.03,0.0,2.06,0.03,1.87,0.35,0.71,0.1,0.0,1.45,0.38,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24115471071485067,13.024976007655424,9.396275858019491
11724,468.92,0.98,1,-0.22,0.006,-0.18,0.272,-0.121,0.09,0.0,0.0,0.0,0.02,0.03,0.0,1.94,0.02,1.78,0.45,0.66,0.1,0.0,1.13,0.27,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22873647365154515,14.418391033676333,10.153324578678586
11725,468.96,0.98,1,-0.163,0.086,-0.178,0.275,-0.127,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.12,1.77,0.53,0.92,0.0,0.0,1.11,0.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25110866388396635,11.99416524815293,9.277930803794606
11726,469.0,0.98,1,-0.227,-0.018,-0.184,0.275,-0.124,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.15,2.16,0.33,1.33,0.0,0.0,0.98,0.19,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25612745180594076,13.121356637177406,10.499523798725363
11727,469.04,0.98,1,-0.241,-0.029,-0.189,0.286,-0.116,0.12,0.0,0.0,0.0,0.04,0.0,0.0,1.97,0.15,1.84,0.39,1.52,0.0,0.0,1.05,0.06,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2689521877891644,10.47854951794373,9.77445650662991
11728,469.08,0.98,1,-0.229,0.02,-0.187,0.263,-0.123,0.11,0.0,0.0,0.0,0.07,0.0,0.0,2.01,0.06,1.57,0.5,1.45,0.2,0.0,0.8,0.06,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28565632598127955,13.633048081775408,10.220078277586689
11729,469.12,0.98,1,-0.227,0.003,-0.185,0.278,-0.121,0.24,0.15,0.0,0.0,0.1,0.0,0.0,1.65,0.03,1.4,0.59,1.22,0.27,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2617470135113003,11.475626344561832,11.03675676999363
11730,469.16,0.98,1,-0.154,-0.036,-0.188,0.28,-0.122,0.13,0.15,0.0,0.0,0.12,0.0,0.0,1.67,0.0,1.54,0.65,1.23,0.27,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2680350477553308,9.042676594902723,7.2780491891715196
11731,469.2,0.98,1,-0.154,0.039,-0.191,0.264,-0.123,0.13,0.15,0.0,0.0,0.15,0.0,0.0,1.82,0.01,1.78,0.8,1.13,0.07,0.0,0.51,0.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2528069918227901,13.154847015453946,9.867117106835186
11732,469.24,0.98,1,-0.138,0.04,-0.19,0.275,-0.11,0.0,0.0,0.0,0.0,0.17,0.0,0.0,1.84,0.07,2.02,0.68,1.0,0.0,0.0,0.8,0.01,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21835236660885243,11.670903992407764,10.793516572461451
11733,469.28,0.98,1,-0.107,0.047,-0.186,0.279,-0.11,0.0,0.0,0.0,0.0,0.27,0.0,0.0,1.68,0.26,1.97,0.46,0.83,0.0,0.0,0.88,0.07,0.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2473255884601313,10.945775440780771,12.00333287049888
11734,469.32,0.98,1,-0.12,0.083,-0.171,0.283,-0.111,0.0,0.0,0.0,0.0,0.34,0.0,0.0,1.6,0.27,2.05,0.38,0.76,0.19,0.0,0.99,0.1,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25161162702744605,10.400480758118807,8.276472678623444
11735,469.36,0.98,1,-0.126,0.039,-0.179,0.276,-0.108,0.0,0.0,0.0,0.0,0.39,0.0,0.0,1.69,0.26,1.86,0.68,0.85,0.19,0.0,0.68,0.18,0.51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2241921917025257,10.317460927960976,12.041594578792258
11736,469.4,0.98,1,-0.127,0.025,-0.181,0.272,-0.111,0.0,0.0,0.0,0.0,0.26,0.0,0.0,1.72,0.07,1.94,0.73,0.93,0.19,0.0,0.73,0.29,0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21835959419450543,11.40175425099138,11.161093136427068
11737,469.44,0.98,1,-0.18,0.063,-0.193,0.269,-0.107,0.0,0.0,0.0,0.0,0.23,0.11,0.0,1.71,0.05,1.65,0.39,1.01,0.0,0.0,0.6,0.77,0.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2345267085343859,10.438869670610874,9.492101980067448
11738,469.48,0.98,1,-0.14,0.058,-0.191,0.277,-0.109,0.0,0.0,0.0,0.0,0.23,0.16,0.04,1.79,0.0,1.85,0.43,0.95,0.0,0.0,0.59,0.68,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23679869525543232,12.249489785293033,9.192388155425194
11739,469.52,0.98,1,-0.174,0.072,-0.184,0.277,-0.109,0.0,0.0,0.0,0.0,0.3,0.16,0.04,2.04,0.06,1.81,1.26,1.04,0.0,0.04,0.34,0.56,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24701217345592405,11.44377560073595,9.192388155425098
11740,469.56,0.98,1,-0.14,0.078,-0.187,0.275,-0.113,0.0,0.0,0.0,0.0,0.35,0.05,0.04,1.94,0.1,1.96,1.47,1.07,0.0,0.06,0.34,0.05,0.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2750849759141664,11.435471131527525,9.368030742904285
11741,469.6,0.98,1,-0.179,-0.001,-0.175,0.282,-0.104,0.14,0.0,0.0,0.0,0.31,0.16,0.0,1.75,0.1,1.88,1.13,1.17,0.0,0.06,0.65,0.44,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2306156510617009,13.011533345459302,8.203657720797489
11742,469.64,0.98,1,-0.209,0.034,-0.189,0.28,-0.107,0.17,0.02,0.0,0.0,0.27,0.16,0.0,1.7,0.04,1.94,0.24,0.96,0.0,0.02,1.18,0.89,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2472748109800953,13.781872151489367,8.76641317757717
11743,469.68,0.98,1,-0.196,0.036,-0.181,0.268,-0.113,0.24,0.02,0.0,0.0,0.19,0.16,0.0,1.51,0.0,1.8,0.02,0.91,0.0,0.03,1.25,1.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25329685326262485,13.606616037795737,8.82553114548927
11744,469.72,0.98,1,-0.24,0.067,-0.168,0.272,-0.109,0.1,0.02,0.0,0.0,0.23,0.05,0.0,1.67,0.0,1.57,0.75,1.07,0.09,0.19,1.59,0.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25026017361823716,13.263860674780862,8.75956619930469
11745,469.76,0.98,1,-0.212,0.077,-0.168,0.271,-0.11,0.07,0.0,0.0,0.0,0.26,0.05,0.07,1.55,0.0,1.79,0.79,0.85,0.09,0.19,1.45,0.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2683551574295886,11.933985084622801,10.261578825892231
11746,469.8,0.98,1,-0.162,-0.006,-0.161,0.277,-0.1,0.0,0.0,0.0,0.0,0.2,0.26,0.07,2.05,0.03,1.99,0.77,0.7,0.09,0.16,1.48,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2688207596248144,9.265527507918843,9.07083237635882
11747,469.84,0.98,1,-0.169,0.087,-0.168,0.261,-0.096,0.0,0.0,0.0,0.0,0.22,0.21,0.11,2.28,0.05,2.0,0.69,0.41,0.0,0.19,1.16,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2379875140097223,15.09602596712128,9.300537618869113
11748,469.88,0.98,1,-0.177,0.033,-0.158,0.272,-0.095,0.0,0.0,0.0,0.0,0.25,0.21,0.12,2.41,0.07,1.86,0.8,0.44,0.1,0.19,1.02,0.45,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24698881117309626,13.60661603779573,7.543208866258395
11749,469.92,0.98,1,-0.165,0.074,-0.147,0.269,-0.09,0.0,0.0,0.0,0.0,0.33,0.0,0.14,2.07,0.06,1.75,0.84,0.47,0.1,0.19,1.04,0.24,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485322571458062,14.190489773083968,7.088018058667696
11750,469.96,0.98,1,-0.166,0.03,-0.155,0.27,-0.086,0.0,0.0,0.0,0.0,0.28,0.0,0.1,1.61,0.21,2.0,0.34,0.36,0.1,0.0,1.03,0.3,0.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25967841713599027,13.366001645967318,7.779460135510662
11751,470.0,0.98,1,-0.15,0.032,-0.152,0.263,-0.087,0.0,0.0,0.0,0.0,0.17,0.0,0.02,1.64,0.19,2.03,0.74,0.51,0.0,0.0,1.04,0.48,0.21,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25395567807325403,13.771347065556007,7.816009211867649
11752,470.04,0.98,1,-0.172,0.037,-0.153,0.265,-0.084,0.0,0.0,0.0,0.0,0.07,0.06,0.0,2.04,0.17,2.12,1.24,0.55,0.0,0.09,0.79,0.82,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24129466289162183,13.97032569412751,7.692203845452844
11753,470.08,0.98,1,-0.17,0.043,-0.159,0.266,-0.085,0.0,0.0,0.0,0.0,0.12,0.06,0.0,1.99,0.16,2.13,1.09,0.7,0.0,0.38,0.62,0.89,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573345090043969,13.65283853270083,7.527283706623547
11754,470.12,0.98,1,-0.149,0.015,-0.157,0.262,-0.085,0.0,0.0,0.0,0.0,0.18,0.06,0.0,1.96,0.23,2.28,0.96,0.95,0.0,0.79,0.55,0.76,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24921629660850442,13.852075656738302,7.864477096412742
11755,470.16,0.98,1,-0.156,0.036,-0.164,0.262,-0.082,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.51,0.23,2.22,0.62,1.07,0.0,1.03,1.1,0.72,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25367192139803013,14.334922392534907,7.692203845452844
11756,470.2,0.98,1,-0.146,0.03,-0.158,0.263,-0.082,0.0,0.0,0.0,0.0,0.18,0.07,0.0,1.61,0.12,2.03,0.86,1.18,0.0,1.1,1.09,0.49,0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520107069674854,14.996666296213945,7.981227975694016
11757,470.24,0.98,1,-0.139,0.023,-0.161,0.261,-0.084,0.0,0.0,0.0,0.0,0.22,0.07,0.0,1.48,0.14,1.98,0.44,0.72,0.0,0.77,0.98,0.8,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2667193018064526,14.322360140703022,8.080841540334855
11758,470.28,0.98,1,-0.164,0.017,-0.159,0.258,-0.083,0.0,0.0,0.0,0.0,0.25,0.07,0.0,1.53,0.18,2.05,0.26,0.67,0.0,0.55,0.69,0.5,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24801732464943707,14.541664278891874,7.752418977325765
11759,470.32,0.98,1,-0.148,0.035,-0.147,0.264,-0.079,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.57,0.28,2.29,0.02,0.52,0.0,0.34,0.72,0.44,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23696275995268645,12.44025723206728,8.041144197189828
11760,470.36,0.98,1,-0.141,-0.006,-0.151,0.252,-0.082,0.0,0.0,0.0,0.0,0.11,0.0,0.0,1.6,0.17,2.11,0.02,0.75,0.0,0.56,0.8,0.11,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2338672707384567,14.477914214416362,8.00499843847587
11761,470.4,0.98,1,-0.201,0.011,-0.156,0.259,-0.082,0.0,0.0,0.0,0.0,0.09,0.01,0.0,1.46,0.14,1.95,0.08,1.05,0.2,0.86,0.8,0.11,0.23,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23743294634394313,12.643575443678893,11.197321108193739
11762,470.44,0.98,1,-0.218,-0.041,-0.151,0.254,-0.083,0.05,0.07,0.0,0.0,0.04,0.01,0.0,1.59,0.0,1.69,0.1,1.1,0.2,0.79,0.73,0.23,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23336951976770626,13.124023773218335,7.48131004570732
11763,470.48,0.98,1,-0.21,-0.046,-0.153,0.262,-0.082,0.05,0.07,0.0,0.0,0.04,0.01,0.0,1.55,0.04,1.69,0.1,0.98,0.2,0.56,0.65,0.12,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25640532210277234,13.421251804507724,8.499999999999979
11764,470.52,0.98,1,-0.219,-0.031,-0.15,0.265,-0.091,0.06,0.07,0.0,0.0,0.01,0.0,0.0,1.71,0.04,1.82,0.02,0.57,0.0,0.15,0.31,0.41,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26361987831246547,12.050726119201265,10.728000745712126
11765,470.56,0.98,1,-0.239,-0.022,-0.151,0.273,-0.09,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1.59,0.04,1.9,0.0,0.51,0.0,0.07,0.34,0.47,0.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2549868413251117,12.940247292845754,8.36779540858884
11766,470.6,0.98,1,-0.213,-0.04,-0.154,0.278,-0.094,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,1.95,0.08,0.8,0.0,0.07,0.21,0.47,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2881808236279628,12.94372434811551,8.709764635166678
11767,470.64,0.98,1,-0.183,-0.035,-0.159,0.265,-0.088,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.98,0.08,0.79,0.0,0.07,0.26,0.18,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26781247158362936,13.793114224133634,9.65401470891771
11768,470.68,0.98,1,-0.22,0.02,-0.155,0.271,-0.092,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.02,1.83,0.08,0.73,0.0,0.2,0.27,0.09,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28956546456120236,14.319916200872148,11.257886124845932
11769,470.72,0.98,1,-0.208,0.006,-0.161,0.279,-0.088,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.02,2.07,0.0,0.36,0.25,0.22,0.78,0.33,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26535955554801266,10.296115772464788,10.728000745712086
11770,470.76,0.98,1,-0.25,0.019,-0.163,0.269,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.02,2.0,0.04,0.45,0.25,0.43,1.17,0.47,0.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26627618811682835,13.591541487263276,10.34456378973998
11771,470.8,0.98,1,-0.189,0.063,-0.164,0.266,-0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,2.11,0.33,0.38,0.25,0.4,1.24,0.83,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24840239755365467,14.415616532080778,8.49293824303469
11772,470.84,0.98,1,-0.257,0.006,-0.166,0.264,-0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,2.02,0.45,0.48,0.0,0.4,0.98,0.88,0.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2650742362840326,14.473423921104436,9.89797959181568
